alert_id,opportunity_id,change_type,severity,actionable,supplier_profile,match_score,match_band,title,buyer,country_or_scope,source,previous_value,current_value,status,reason,notice_url,source_health,observed_at
alert_db2e53b8450f74a4_construction,canadabuys:cb-500-59707510,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,HVAC Removal and Replacement – 2 x Furnaces and 2 x Air Conditioning Units,Correctional Service of Canada (CSC),Canada,canadabuys,,"UNSPSC:72151200,UNSPSC:72151201,UNSPSC:72151207",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_db2e53b8450f74a4_infrastructure,canadabuys:cb-500-59707510,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,HVAC Removal and Replacement – 2 x Furnaces and 2 x Air Conditioning Units,Correctional Service of Canada (CSC),Canada,canadabuys,,"UNSPSC:72151200,UNSPSC:72151201,UNSPSC:72151207",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_db56ce0a4d732df3_manufacturer,canadabuys:ws3306123221-doc3306308696,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Common Heavy Equipment Replacement (CHER) project  Bundle 5 (W8476 185840 F),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25180000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,http://discovery.ariba.com/rfx/12105802,HEALTHY,
alert_dbd7e9f0f2c378ac_manufacturer,canadabuys:cb-559-81525374,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,"60 HP Tractor with Cab and Equipment’s, Unité de gestion de la Mauricie et de l'Ouest du Québec",Parks Canada Agency (PC),Canada,canadabuys,,UNSPSC:25101901,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dc5b83848ed72311_construction,canadabuys:cb-876-50781814,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Consolidation of the Côte Dinan rock face – Quebec Field Unit,Parks Canada Agency (PC),Canada,canadabuys,,"UNSPSC:72152900,UNSPSC:72153700,UNSPSC:81101505",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dc5b83848ed72311_engineering,canadabuys:cb-876-50781814,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Consolidation of the Côte Dinan rock face – Quebec Field Unit,Parks Canada Agency (PC),Canada,canadabuys,,"UNSPSC:72152900,UNSPSC:72153700,UNSPSC:81101505",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dc5b83848ed72311_infrastructure,canadabuys:cb-876-50781814,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Consolidation of the Côte Dinan rock face – Quebec Field Unit,Parks Canada Agency (PC),Canada,canadabuys,,"UNSPSC:72152900,UNSPSC:72153700,UNSPSC:81101505",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dcbc479027c6a9ee_engineering,canadabuys:ws5031671105-doc5032075488,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,EVC01-202002D - RFSA for Marine Technical Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:81101506,UNSPSC:81101606",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/22484536?extsite=MjI0ODQ1MzZfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_dcbc479027c6a9ee_infrastructure,canadabuys:ws5031671105-doc5032075488,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,EVC01-202002D - RFSA for Marine Technical Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:81101506,UNSPSC:81101606",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/22484536?extsite=MjI0ODQ1MzZfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_dd3c96ca0bef0c79_professional-services,canadabuys:cb-795-83117681,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,INVITATION TO SUBMIT AN EXPRESSION OF INTEREST (EOI) - Office Space,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:80131500,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dd5ea1d5b05fba97_professional-services,canadabuys:cb-280-86964022,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Printing & Reprography Services for the Department of Justice Canada (JUS) Ontario Regional Office (ORO),Department of Justice (JUS),Canada,canadabuys,,UNSPSC:82121500,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dda3967838d9a227_logistics,canadabuys:cb-362-72986337,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,"Medium Arctic Mobility Vehicle, (MAMV Equipment Kit, Vehicle)",Department of National Defence (DND),Canada,canadabuys,,UNSPSC:78181507,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_ddc6e6db28cf3efb_manufacturer,canadabuys:cb-285-95549838,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Refuellers and Aerial Devices Vehicles Spare Parts,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:25191700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dde9343116107a1e_engineering,canadabuys:cb-459-20724008,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,"Technical Assessment and Cost-Benefit Analysis on Fuel Storage Tank Systems Life Cycle (Installation, Maintenance and Removal)",Department of the Environment (ECCC ),Canada,canadabuys,,"UNSPSC:77101705,UNSPSC:80101505,UNSPSC:81100000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dde9343116107a1e_infrastructure,canadabuys:cb-459-20724008,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"Technical Assessment and Cost-Benefit Analysis on Fuel Storage Tank Systems Life Cycle (Installation, Maintenance and Removal)",Department of the Environment (ECCC ),Canada,canadabuys,,"UNSPSC:77101705,UNSPSC:80101505,UNSPSC:81100000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dde9343116107a1e_professional-services,canadabuys:cb-459-20724008,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,"Technical Assessment and Cost-Benefit Analysis on Fuel Storage Tank Systems Life Cycle (Installation, Maintenance and Removal)",Department of the Environment (ECCC ),Canada,canadabuys,,"UNSPSC:77101705,UNSPSC:80101505,UNSPSC:81100000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_de02c12e127c2003_logistics,canadabuys:ws5794187498-doc5799596945,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,W0142-26X007 Auto Glass Repairs,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:78181506,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019385?anId=ANONYMOUS,HEALTHY,
alert_df45cb7175f9cf36_engineering,canadabuys:cb-790-30250402,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Taltson Expansion Transmission Line Design,Government of the Northwest Territories (GNWT),Canada,canadabuys,,UNSPSC:81100000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_df45cb7175f9cf36_infrastructure,canadabuys:cb-790-30250402,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Taltson Expansion Transmission Line Design,Government of the Northwest Territories (GNWT),Canada,canadabuys,,UNSPSC:81100000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_df6b0156458eccbd_engineering,canadabuys:cb-727-10496736,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_df6b0156458eccbd_infrastructure,canadabuys:cb-727-10496736,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_df6b0156458eccbd_logistics,canadabuys:cb-727-10496736,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_df6b0156458eccbd_manufacturer,canadabuys:cb-727-10496736,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Multi-year Rental of an Autonomous Underwater Vehicle (AUV),Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:25111900,UNSPSC:78111704,UNSPSC:81151806",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_dfd3711849e7143a_industrial-supplier,canadabuys:ws5800738963-doc5809333553,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,W0113-27CS15-Portable Laser Engraver,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:23290000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019994?anId=ANONYMOUS,HEALTHY,
alert_dfd3711849e7143a_manufacturer,canadabuys:ws5800738963-doc5809333553,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,W0113-27CS15-Portable Laser Engraver,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:23290000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019994?anId=ANONYMOUS,HEALTHY,
alert_dfdb23945de95733_b2b-saas,canadabuys:ws5765538034-doc5766134348,CLASSIFICATION_CHANGED,MEDIUM,yes,b2b-saas,75,GOOD,Managed Web Service for Canada.ca,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:43230000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110017102?anId=ANONYMOUS,HEALTHY,
alert_dfdb23945de95733_it-software,canadabuys:ws5765538034-doc5766134348,CLASSIFICATION_CHANGED,MEDIUM,yes,it-software,75,GOOD,Managed Web Service for Canada.ca,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:43230000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110017102?anId=ANONYMOUS,HEALTHY,
alert_dfdb23945de95733_telecom,canadabuys:ws5765538034-doc5766134348,CLASSIFICATION_CHANGED,MEDIUM,yes,telecom,75,GOOD,Managed Web Service for Canada.ca,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:43230000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110017102?anId=ANONYMOUS,HEALTHY,
alert_e04258fa31428e6c_professional-services,canadabuys:cb-209-86505128,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Yellow Lawn Sign,Office of the Chief Electoral Officer (Elections),Canada,canadabuys,,"UNSPSC:55120000,UNSPSC:55121700,UNSPSC:55121900,UNSPSC:55121908,UNSPSC:82121500",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e063ff842b417653_professional-services,canadabuys:ws4001099544-doc4001272839,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Reissuance - Media Monitoring Services - EN578-191713,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:80171801,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/16471311?anId=ANONYMOUS,HEALTHY,
alert_e0d5a44f393f7c2b_construction,canadabuys:ws5832728561-doc5832853154,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Invitation to Qualify - Bakers Point Vertical Plate Storage Racking Construction,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72120000,UNSPSC:72121000,UNSPSC:72140000,UNSPSC:72150000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021496?anId=ANONYMOUS,HEALTHY,
alert_e0d5a44f393f7c2b_infrastructure,canadabuys:ws5832728561-doc5832853154,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Invitation to Qualify - Bakers Point Vertical Plate Storage Racking Construction,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72120000,UNSPSC:72121000,UNSPSC:72140000,UNSPSC:72150000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021496?anId=ANONYMOUS,HEALTHY,
alert_e2ed64fd1869b4e3_manufacturer,canadabuys:ws5802684496-doc5802800603,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,W8703-270055 Defence Drone Initiative (DDI) Marketplace,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25132102,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019561?anId=ANONYMOUS,HEALTHY,
alert_e2f589e7ce08ad28_logistics,canadabuys:cb-798-22833628,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Forklift Rental,Correctional Service of Canada (CSC),Canada,canadabuys,,UNSPSC:78121604,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e371d97b0ed4f78f_manufacturer,canadabuys:ws5755793910-doc5825816942,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,F3065-260090-2 Service Trailer,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25181700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021124?anId=ANONYMOUS,HEALTHY,
alert_e45dbc0750db56fa_healthcare,canadabuys:cb-129-49280685,CLASSIFICATION_CHANGED,MEDIUM,yes,healthcare,75,GOOD,Laboratory Urinalysis Services (ACAN),Department of National Defence (DND),Canada,canadabuys,,UNSPSC:85121800,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e48f05d3f69ffab4_engineering,canadabuys:cb-325-97268408,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Oracle Enterprise Resource Planning (ERP) Functional Analyst,Correctional Service of Canada (CSC),Canada,canadabuys,,"UNSPSC:81110000,UNSPSC:81112200",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e48f05d3f69ffab4_infrastructure,canadabuys:cb-325-97268408,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Oracle Enterprise Resource Planning (ERP) Functional Analyst,Correctional Service of Canada (CSC),Canada,canadabuys,,"UNSPSC:81110000,UNSPSC:81112200",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e68f146a1d5cfe20_professional-services,canadabuys:ws4300459433-doc4308247078,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Request for Information (RFI) Syndicated Research Studies,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:80140000,UNSPSC:80171500,UNSPSC:80171501,UNSPSC:80171502",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/18028713?extsite=MTgwMjg3MTNfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_e7dce46bd491d09c_energy,canadabuys:ws5795563495-doc5795603384,CLASSIFICATION_CHANGED,MEDIUM,yes,energy,75,GOOD,RFP  Pan and Tilt systems and ancillary equipment,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26000000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019065?anId=ANONYMOUS,HEALTHY,
alert_e7dce46bd491d09c_industrial-supplier,canadabuys:ws5795563495-doc5795603384,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,RFP  Pan and Tilt systems and ancillary equipment,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26000000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019065?anId=ANONYMOUS,HEALTHY,
alert_e7dce46bd491d09c_manufacturer,canadabuys:ws5795563495-doc5795603384,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,RFP  Pan and Tilt systems and ancillary equipment,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26000000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019065?anId=ANONYMOUS,HEALTHY,
alert_e931a3ff209a7ae8_manufacturer,canadabuys:cb-211-20547006,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,"Chartering an oceanographic research vessel and crew, Fall Mission – Atlantic Zone Monitoring Program (AZMP)",Department of Fisheries and Oceans (DFO),Canada,canadabuys,,UNSPSC:25111534,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_e9451d18c86175c5_logistics,canadabuys:cb-990-11745680,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,Department of National Defence - 2025 Freight Forwarding Transportation Source Lists,Department of National Defence,Canada,canadabuys,,"UNSPSC:78100000,UNSPSC:78140000",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eaa8b26db96ce294_manufacturer,canadabuys:cb-879-54867409,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Procurement of a Gas Exhaust System,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:25173700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eacb682b1029b641_construction,canadabuys:ws5319554310-doc5683435732,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,RFP - FBI AAFC Lethbridge Research and Development Centre,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72103300,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110012743?anId=ANONYMOUS,HEALTHY,
alert_eacb682b1029b641_infrastructure,canadabuys:ws5319554310-doc5683435732,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,RFP - FBI AAFC Lethbridge Research and Development Centre,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72103300,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110012743?anId=ANONYMOUS,HEALTHY,
alert_eb4b3e21b36e42fc_professional-services,canadabuys:cb-975-59155368,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Stakeholder Engagement Services for the modernization of the Canada Lands Surveys Act.,Department of Natural Resources (NRCan),Canada,canadabuys,,"UNSPSC:80171903,UNSPSC:80171905",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eb65f9ba310d1067_construction,canadabuys:cb-166-63712501,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,"Snow removal and Sanding Services at the Department of Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) Properties in Iqaluit, Nunavut",Department of Indigenous Services (ISC),Canada,canadabuys,,UNSPSC:72102903,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eb65f9ba310d1067_infrastructure,canadabuys:cb-166-63712501,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"Snow removal and Sanding Services at the Department of Crown-Indigenous Relations and Northern Affairs Canada (CIRNAC) Properties in Iqaluit, Nunavut",Department of Indigenous Services (ISC),Canada,canadabuys,,UNSPSC:72102903,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eb9e8f368c7cf4dd_engineering,canadabuys:cb-719-13916324,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Notice of Proposed Procurement (NPP) - Application Services - A.6 One (1) Programmer / Software Developer,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:81110000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_eb9e8f368c7cf4dd_infrastructure,canadabuys:cb-719-13916324,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Notice of Proposed Procurement (NPP) - Application Services - A.6 One (1) Programmer / Software Developer,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:81110000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_ebc1116290c614e2_b2b-saas,canadabuys:cb-852-92053835,CLASSIFICATION_CHANGED,MEDIUM,yes,b2b-saas,75,GOOD,Electro-Optical (EO) Spare Parts,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:26111900,UNSPSC:27112100,UNSPSC:31162000,UNSPSC:40171700,UNSPSC:41112100,UNSPSC:41116100,UNSPSC:43221700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_ebc1116290c614e2_energy,canadabuys:cb-852-92053835,CLASSIFICATION_CHANGED,MEDIUM,yes,energy,75,GOOD,Electro-Optical (EO) Spare Parts,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:26111900,UNSPSC:27112100,UNSPSC:31162000,UNSPSC:40171700,UNSPSC:41112100,UNSPSC:41116100,UNSPSC:43221700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_ebc1116290c614e2_industrial-supplier,canadabuys:cb-852-92053835,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,Electro-Optical (EO) Spare Parts,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:26111900,UNSPSC:27112100,UNSPSC:31162000,UNSPSC:40171700,UNSPSC:41112100,UNSPSC:41116100,UNSPSC:43221700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
